market,is_cumulative,seq,code,name,board_date,purpose_code,amount_cap,planned_shares,price_low,price_high,period_start,period_end,done,standard_data,bought_shares,cancelled_transferred_shares,bought_ratio_pct,bought_amount,avg_price,bought_of_outstanding_pct,note,purpose_text
sii,False,111,1725,元禎,97/10/24,1,"243,909,000","6,000,000",8.68,20.65,97/10/27,97/12/26,Y,,"1,232,000","1,232,000",20.53,"19,613,070",15.92,0.90,因考量買回期間，股價受國際股巿劇烈波動，經審慎評估致股數未能按預計數量全數買回。（本次庫藏股買回執行率21%）,轉讓股份予員工
sii,False,111,1725,元禎,101/06/21,1,"232,473,000","10,000,000",9.73,20.84,101/06/22,101/08/21,Y,,"468,000","468,000",4.68,"7,031,426",15.02,0.26,因考量買回期間市場成交量及股價因素，經審慎評估致股數未能按預計數量全數買回。(本次庫藏股買回執行率4.68%),轉讓股份予員工
sii,False,111,1725,元禎,101/08/21,1,"232,473,000","3,000,000",10.33,22.40,101/08/22,101/10/21,Y,,"203,000","203,000",6.77,"3,053,070",15.04,0.11,因考量買回期間市場成交量及股價因素，經審慎評估致股數未能按預計數量全數買回。(本次庫藏股買回執行率6.77%),轉讓股份予員工
sii,False,111,1725,元禎,104/08/26,1,"395,319,000","1,500,000",8.19,18.84,104/08/27,104/10/26,Y,,"748,000","748,000",49.87,"10,456,308",13.98,0.41,因考量買回期間市場成交量及股價因素，經審慎評估致股數未能按預計數量全數買回。(本次庫藏股買回執行率49.87%),轉讓股份予員工
sii,True,累計,1725,元禎,----,----,----,"20,500,000",----,----,----,----,----,,"2,651,000","2,651,000",12.93,"40,153,874",----,----,----,----
sii,False,112,1727,中華化,109/08/11,3,"177,273,275","2,205,000",7.00,13.00,109/08/12,109/10/11,Y,,"2,000,000",,90.70,"21,395,188",10.70,1.81,本公司基於維護股東權益與兼顧市場機制，並考量資金有效運用，故未全數執行完畢,維護公司信用及股東權益並辦理註銷
sii,True,累計,1727,中華化,----,----,----,"2,205,000",----,----,----,----,----,,"2,000,000",0,90.70,"21,395,188",----,----,----,----
sii,False,113,1731,美吾華,100/08/30,3,"341,698,007","5,000,000",13.00,21.00,100/08/30,100/10/29,Y,,"118,000","118,000",2.36,"1,573,716",13.34,0.09,為兼顧市場機制及維護整體股東權益，本公司視股價變化考量資金之有效運用，故未予以全部執行完畢,維護公司信用及股東權益並辦理註銷
sii,True,累計,1731,美吾華,----,----,----,"5,000,000",----,----,----,----,----,,"118,000","118,000",2.36,"1,573,716",----,----,----,----
sii,False,114,1733,五鼎,92/09/03,1,"96,207,000","2,000,000",30.00,48.00,92/09/04,92/11/03,Y,,"51,000","51,000",2.55,"1,697,200",33.28,0.08,因買回期間公司股價穩定，為顧及本公司股東權益,轉讓股份予員工
sii,False,114,1733,五鼎,93/09/21,1,"161,964,050","4,000,000",20.00,40.00,93/09/22,93/11/21,Y,,"3,152,000","3,152,000",78.80,"77,337,400",24.54,5.14,為兼顧協調市場機制及維護股東權益，及考量員工未來認股之意願，,轉讓股份予員工
sii,False,114,1733,五鼎,97/10/15,1,"250,126,227","2,000,000",35.00,69.00,97/10/17,97/12/15,Y,,0,,0.00,0,0.00,0.00,考量股價受國際股市影響劇烈波動，及兼顧股東權益，故未執行完畢。,轉讓股份予員工
sii,False,114,1733,五鼎,106/06/02,1,"514,094,232","1,000,000",24.00,55.00,106/06/05,106/08/02,Y,,"36,000","36,000",3.60,"1,180,950",32.80,0.04,為兼顧市場機制，依股價及成交量狀況分批買回，故本次庫藏股未能執行完畢。,轉讓股份予員工
sii,False,114,1733,五鼎,109/03/19,1,"549,841,249","1,000,000",21.00,32.00,109/03/20,109/05/18,Y,,"573,000","573,000",57.30,"12,245,800",21.37,0.57,為考量資金有效運用及兼顧市場機制不影響股價，本公司視股價變化及成交量狀況採分批買回，故本次庫藏股未能執行完畢。,轉讓股份予員工
sii,True,累計,1733,五鼎,----,----,----,"10,000,000",----,----,----,----,----,,"3,812,000","3,812,000",38.12,"92,461,350",----,----,----,----
sii,False,115,1735,日勝化,97/09/18,1,"231,005,275","3,000,000",4.11,13.89,97/09/19,97/11/18,Y,,"3,000,000","3,000,000",100.00,"25,261,979",8.42,3.22,,轉讓股份予員工
sii,False,115,1735,日勝化,100/12/13,1,"256,775,272","3,000,000",7.00,14.50,100/12/14,101/02/13,Y,,"3,000,000","3,000,000",100.00,"33,803,041",11.27,3.27,,轉讓股份予員工
sii,True,累計,1735,日勝化,----,----,----,"6,000,000",----,----,----,----,----,,"6,000,000","6,000,000",100.00,"59,065,020",----,----,----,----
sii,False,116,1736,喬山,105/03/18,1,"5,357,270,000","900,000",45.00,75.00,105/03/21,105/05/20,Y,,"900,000","500,000",100.00,"48,975,331",54.42,0.30,,轉讓股份予員工
sii,False,116,1736,喬山,108/07/25,1,"5,301,186,000","600,000",70.00,100.00,108/07/26,108/09/25,Y,,"600,000","378,000",100.00,"47,859,684",79.77,0.20,,轉讓股份予員工
sii,False,116,1736,喬山,109/03/20,1,"6,495,739,000","2,000,000",40.00,80.00,109/03/23,109/05/22,Y,,"531,000","436,000",26.55,"32,305,935",60.84,0.17,為顧及本公司資金規劃及有效運用，故未予以全部執行完畢。,轉讓股份予員工
sii,True,累計,1736,喬山,----,----,----,"3,500,000",----,----,----,----,----,,"2,031,000","1,314,000",58.03,"129,140,950",----,----,----,----
sii,False,117,1752,南光,103/11/06,1,"485,109,316","1,000,000",23.00,45.00,103/11/07,104/01/06,Y,,"764,000","764,000",76.40,"23,864,443",31.24,0.86,因股價尚屬穩定，為兼顧市場及有效運用資金，故未予以執行完畢,轉讓股份予員工
sii,False,117,1752,南光,107/11/01,1,"1,030,423,862","1,250,000",23.00,45.00,107/11/02,108/01/01,Y,,"915,000","915,000",73.20,"27,156,269",29.68,0.91,,轉讓股份予員工
sii,True,累計,1752,南光,----,----,----,"2,250,000",----,----,----,----,----,,"1,679,000","1,679,000",74.62,"51,020,712",----,----,----,----
sii,False,118,1762,中化生,114/04/14,3,"2,392,998,024","1,000,000",20.00,37.00,114/04/15,114/06/14,Y,,"642,000","642,000",64.20,"18,533,894",28.87,0.83,為兼顧市場機制及維護整體股東權益，本公司視股價變化及成交量狀況執行分批買回，故未予以全部執行完畢。,維護公司信用及股東權益並辦理註銷
sii,True,累計,1762,中化生,----,----,----,"1,000,000",----,----,----,----,----,,"642,000","642,000",64.20,"18,533,894",----,----,----,----
sii,False,119,1783,和康生,105/02/17,1,"143,003,289","2,000,000",16.00,31.00,105/02/18,105/04/17,Y,,"1,382,000","1,382,000",69.10,"33,143,544",23.98,1.95,為兼顧市場機制並維護股東權益，本公司視股價變化採分批買回，故本次庫藏股未能執行完畢。,轉讓股份予員工
sii,True,累計,1783,和康生,----,----,----,"2,000,000",----,----,----,----,----,,"1,382,000","1,382,000",69.10,"33,143,544",----,----,----,----
sii,False,120,1786,科妍,103/11/12,1,"550,523,421","2,000,000",59.64,110.00,103/11/13,104/01/12,Y,,"400,000","400,000",20.00,"39,029,283",97.57,0.75,本次未執行完畢之原因:為兼顧市場機制不影響股價以維護整體股東權益，並考量資金有效運用，故未執行完畢。,轉讓股份予員工
sii,False,120,1786,科妍,104/06/26,1,"501,566,002","1,500,000",42.63,100.95,104/06/29,104/08/28,Y,,"1,500,000","1,500,000",100.00,"86,777,098",57.85,2.80,,轉讓股份予員工
sii,False,120,1786,科妍,115/01/27,1,"1,150,175,752","5,000,000",56.40,119.50,115/01/28,115/03/27,Y,,0,,0.00,0,0.00,0.00,為維護股東權益並兼顧市場機制，故本次未能執行完畢。,轉讓股份予員工
sii,False,120,1786,科妍,115/05/14,1,"1,066,892,940","5,000,000",38.10,90.30,115/05/15,115/07/13,Y,,"2,136,000",,42.72,"123,012,298",57.59,2.85,係因為兼顧市場機制及維護整體股東權益，本公司視股價變化及考量資金之有效運用，故未全數執行完畢。,轉讓股份予員工
sii,True,累計,1786,科妍,----,----,----,"13,500,000",----,----,----,----,----,,"4,036,000","1,900,000",29.90,"248,818,679",----,----,----,----
sii,False,121,1795,美時,100/12/22,1,"127,930,496","1,000,000",13.60,29.14,100/12/23,101/02/22,Y,,"212,000","212,000",21.20,"4,402,503",20.77,0.48,"為顧及市場機制及考量整體資金之有效運用,故未予以全部執行完畢.",轉讓股份予員工
sii,False,121,1795,美時,104/05/21,3,"5,452,255,987","1,000,000",68.00,105.00,104/05/22,104/07/21,Y,,"291,000","291,000",29.10,"22,889,859",78.66,0.12,為顧及市場機制及考量整體資金之有效運用，故未予以全部執行完畢。,維護公司信用及股東權益並辦理註銷
sii,False,121,1795,美時,110/08/24,1,"8,860,722,878","550,000",90.00,125.00,110/08/25,110/09/24,Y,,"550,000","136,000",100.00,"57,354,108",104.28,0.21,,轉讓股份予員工
sii,False,121,1795,美時,114/04/10,1,"17,068,109,900","4,000,000",180.00,245.00,114/04/11,114/06/09,Y,,"3,650,000",,91.25,"780,987,602",213.97,1.37,本公司為兼顧市場機制及維護全體股東權益，視股價變化及成交量狀況採分批買回策略，雖未全數執行完畢，本公司庫藏股買回執行率已達91%。,轉讓股份予員工
sii,True,累計,1795,美時,----,----,----,"6,550,000",----,----,----,----,----,,"4,703,000","639,000",71.80,"865,634,072",----,----,----,----
sii,False,122,1806,冠軍,97/09/16,1,"801,843,942","3,000,000",6.06,17.01,97/09/17,97/11/16,Y,,"332,000","332,000",11.07,"2,127,866",6.41,0.10,為維護本公司股東權益及員工未來認股意願，本公司視股價變化買回，故未全數執行完畢。,轉讓股份予員工
sii,False,122,1806,冠軍,100/01/20,3,"1,569,178,179","5,000,000",17.00,35.00,100/01/21,100/03/18,Y,,"5,000,000","5,000,000",100.00,"117,233,940",23.45,1.18,,維護公司信用及股東權益並辦理註銷
sii,False,122,1806,冠軍,104/09/04,1,"2,092,627,550","12,000,000",6.00,10.00,104/09/07,104/11/06,Y,,"3,553,000","3,553,000",29.61,"25,266,370",7.11,0.81,為兼顧市場機制及員工未來認股意願，本公司考量股價變化及成交量狀況，採分批買回，故未全數執行完畢。,轉讓股份予員工
sii,False,122,1806,冠軍,110/03/30,3,"673,235,995","25,000,000",6.00,12.00,110/04/06,110/05/28,Y,,0,,0.00,0,0.00,0.00,基於維護股東權益與兼顧市場機制，減少對集中市場股價之影響，並考量公司資金有效運用，故本次買回本公司股份期間屆滿未執行完畢。,維護公司信用及股東權益並辦理註銷
sii,False,122,1806,冠軍,113/08/13,1,"1,067,521,621","8,000,000",9.00,14.00,113/08/14,113/10/11,Y,,"3,887,000",,48.59,"46,592,483",11.99,1.00,,轉讓股份予員工
sii,True,累計,1806,冠軍,----,----,----,"53,000,000",----,----,----,----,----,,"12,772,000","8,885,000",24.10,"191,220,659",----,----,----,----
sii,False,123,1810,和成,97/09/10,3,"1,214,492,000","10,000,000",5.19,14.02,97/09/11,97/11/10,Y,,"7,200,000","7,200,000",72.00,"46,751,362",6.49,1.91,因買回庫藏股執行期間，股價已漸趨穩定，為尊重並回歸市場機制，故未全部執行完畢。,維護公司信用及股東權益並辦理註銷
sii,True,累計,1810,和成,----,----,----,"10,000,000",----,----,----,----,----,,"7,200,000","7,200,000",72.00,"46,751,362",----,----,----,----
sii,False,124,1817,凱撒衛,109/03/27,1,"863,180,510","1,000,000",19.00,46.05,109/03/27,109/05/26,Y,,"524,000","524,000",52.40,"15,674,348",29.91,0.72,為兼顧市場機制不影響股價，本公司視股價變化及成交量狀況，採行分批買回策略，故未執行完畢。,轉讓股份予員工
sii,True,累計,1817,凱撒衛,----,----,----,"1,000,000",----,----,----,----,----,,"524,000","524,000",52.40,"15,674,348",----,----,----,----
sii,False,125,1904,正隆,89/10/30,1,"3,117,168,048","30,000,000",5.40,10.70,89/11/01,89/12/31,Y,,"16,074,000","16,074,000",53.58,"111,970,621",6.97,1.69,"因大環境不佳,為不影響公司,股東,及員工三者權益,乃未按預計數量",轉讓股份予員工
sii,False,125,1904,正隆,90/07/04,1,"2,269,381,730","10,000,000",3.40,10.00,90/07/06,90/09/05,Y,,"10,000,000","10,000,000",100.00,"48,696,883",4.87,1.05,,轉讓股份予員工
sii,False,125,1904,正隆,94/10/27,3,"4,699,646,492","20,000,000",5.40,12.41,94/10/28,94/12/27,Y,,"9,000,000","9,000,000",45.00,"71,689,417",7.97,0.83,考量買回期間股價維持穩定，為不影響公司、股東及員工三者權益，乃未按預計數量全數買回,維護公司信用及股東權益並辦理註銷
sii,False,125,1904,正隆,96/11/28,3,"4,760,002,106","20,000,000",7.50,17.90,96/11/29,97/01/28,Y,,"9,127,000","9,127,000",45.64,"94,087,177",10.31,0.85,考量買回期間股價維持穩定，為不影響公司、股東及員工三者權益，乃未按預計數量全數買回。,維護公司信用及股東權益並辦理註銷
sii,False,125,1904,正隆,97/07/03,3,"4,396,371,266","20,000,000",7.32,17.15,97/07/04,97/09/03,Y,,"20,000,000","20,000,000",100.00,"192,069,566",9.60,1.88,,維護公司信用及股東權益並辦理註銷
sii,False,125,1904,正隆,97/09/10,3,"4,732,716,842","20,000,000",6.23,13.90,97/09/11,97/11/10,Y,,"8,222,000","8,222,000",41.11,"59,773,990",7.27,0.79,於執行期間公司股價波動劇烈，為兼顧協調市場機制及維護股東權益，因而未依原預定數量全數買回。,維護公司信用及股東權益並辦理註銷
sii,False,125,1904,正隆,98/03/05,3,"5,065,866,791","20,000,000",4.17,9.25,98/03/06,98/05/05,Y,,"916,000","916,000",4.58,"5,811,174",6.34,0.09,於執行期間公司股價已趨於穩定，為兼顧市場機制及維護股東權益，因而未依原預定數量全數買回。,維護公司信用及股東權益並辦理註銷
sii,False,125,1904,正隆,104/09/10,3,"7,679,315,640","20,000,000",10.00,17.00,104/09/11,104/11/10,Y,,0,0,0.00,0,0.00,0.00,於執行期間公司股價已趨於穩定，為兼顧市場機制及維護股東權益，因而未依原預定數量全數買回。,維護公司信用及股東權益並辦理註銷
sii,True,累計,1904,正隆,----,----,----,"160,000,000",----,----,----,----,----,,"73,339,000","73,339,000",45.84,"584,098,828",----,----,----,----
sii,False,126,1905,華紙,89/10/27,1,"509,823,088","7,600,000",10.00,18.50,89/10/30,89/12/29,Y,,"4,800,000","4,800,000",63.16,"55,856,216",11.64,0.91,因股價上下波動、限時、限價掛進買單致未按預計數量全數買回,轉讓股份予員工
sii,False,126,1905,華紙,103/04/28,3,"2,703,320,267","35,000,000",8.50,13.00,103/04/29,103/06/28,Y,,"35,000,000","35,000,000",100.00,"329,182,500",9.41,2.78,,維護公司信用及股東權益並辦理註銷
sii,False,126,1905,華紙,109/05/14,1,"2,365,612,306","30,000,000",5.80,10.00,109/05/15,109/07/14,Y,,"15,944,000","15,944,000",53.15,"136,726,350",8.58,1.45,因本公司視股價變化及成交量狀況，採取適度分批買回策略，故未執行完畢。,轉讓股份予員工
sii,True,累計,1905,華紙,----,----,----,"72,600,000",----,----,----,----,----,,"55,744,000","55,744,000",76.78,"521,765,066",----,----,----,----
sii,False,127,1909,榮成,89/08/25,1,"1,272,029,000","4,968,000",5.00,14.50,89/08/28,89/09/27,Y,,"4,968,000","4,968,000",100.00,"28,373,404",5.71,0.97,,轉讓股份予員工
sii,False,127,1909,榮成,89/09/22,1,"1,272,029,000","6,500,000",3.71,7.92,89/09/25,89/10/24,Y,,"5,973,000","5,973,000",91.89,"33,263,436",5.57,1.17,"期限屆滿前市價高於當日漲幅之一半,依規不能委託買進,故未能完全",轉讓股份予員工
sii,False,127,1909,榮成,89/11/02,1,"1,363,593,000","5,000,000",3.68,7.46,89/11/03,90/01/02,Y,,"5,000,000","5,000,000",100.00,"25,185,600",5.04,0.98,,轉讓股份予員工
sii,False,127,1909,榮成,89/12/14,1,"1,363,593,000","5,000,000",3.75,10.00,89/12/15,90/02/14,Y,,"5,000,000","5,000,000",100.00,"23,919,886",4.78,0.98,,轉讓股份予員工
sii,False,127,1909,榮成,90/03/26,1,"664,933,000","10,000,000",3.61,10.00,90/03/28,90/05/27,Y,,"10,000,000","10,000,000",100.00,"66,100,878",6.61,1.95,,轉讓股份予員工
sii,False,127,1909,榮成,90/05/11,1,"630,600,000","10,000,000",3.71,10.00,90/05/15,90/07/14,Y,,"6,447,000","6,447,000",64.47,"30,500,764",4.73,1.26,"於90年7月14日到期,因景氣訊號持續變差,股市表現不佳,預期所購入",轉讓股份予員工
sii,False,127,1909,榮成,91/04/16,1,"662,758,000","8,000,000",3.92,10.00,91/04/18,91/06/17,Y,,"6,518,000","6,518,000",81.48,"36,942,113",5.67,1.27,因市價經常維持於5.9元之上，為考量轉讓予員工每股成本價格,轉讓股份予員工
sii,False,127,1909,榮成,92/07/10,1,"909,542,353","4,000,000",3.78,10.00,92/07/11,92/09/10,Y,,"4,000,000","4,000,000",100.00,"22,758,626",5.69,0.78,,轉讓股份予員工
sii,False,127,1909,榮成,93/03/25,1,"974,792,000","8,000,000",10.00,16.00,93/03/26,93/05/25,Y,,"1,000,000","1,000,000",12.50,"10,141,777",10.14,0.20,買回期間股價維持穩定，且顧及股東權益及員工認股意願,轉讓股份予員工
sii,False,127,1909,榮成,94/04/18,1,"1,077,693,550","5,000,000",6.18,14.30,94/04/19,94/06/18,Y,,"4,815,000","4,815,000",96.30,"39,970,359",8.30,0.93,考量買回期間股價維持穩定，且顧及本公司股東權益及員工未來認股,轉讓股份予員工
sii,False,127,1909,榮成,94/09/12,3,"1,269,419,278","15,000,000",6.00,11.00,94/09/13,94/11/12,Y,,"15,000,000","15,000,000",100.00,"113,070,834",7.54,2.90,,維護公司信用及股東權益並辦理註銷
sii,False,127,1909,榮成,95/04/10,1,"1,251,440,993","6,000,000",6.00,11.00,95/04/18,95/06/17,Y,,"6,000,000","6,000,000",100.00,"57,136,573",9.52,1.19,,轉讓股份予員工
sii,False,127,1909,榮成,97/03/12,1,"1,446,506,928","5,000,000",9.00,18.00,97/03/14,97/05/11,Y,,"5,000,000","5,000,000",100.00,"65,360,505",13.07,0.95,,轉讓股份予員工
sii,False,127,1909,榮成,97/06/17,1,"1,187,991,070","5,000,000",9.00,19.00,97/06/18,97/08/17,Y,,"5,000,000","5,000,000",100.00,"55,426,715",11.09,0.95,,轉讓股份予員工
sii,False,127,1909,榮成,97/07/15,3,"1,187,991,070","5,000,000",9.00,17.00,97/07/16,97/09/15,Y,,"5,000,000","5,000,000",100.00,"46,967,041",9.39,0.95,,維護公司信用及股東權益並辦理註銷
sii,False,127,1909,榮成,97/09/08,3,"1,368,362,486","5,000,000",6.00,13.00,97/09/09,97/11/08,Y,,"5,000,000","5,000,000",100.00,"34,105,269",6.82,0.95,,維護公司信用及股東權益並辦理註銷
sii,False,127,1909,榮成,97/10/29,3,"1,368,362,486","15,000,000",4.50,10.00,97/10/30,97/12/29,Y,,"1,598,000","1,598,000",10.65,"9,764,754",6.11,0.29,為考量市埸機制及維護股東權益,維護公司信用及股東權益並辦理註銷
sii,False,127,1909,榮成,97/12/30,1,"1,402,661,475","5,000,000",5.00,9.00,97/12/31,98/02/27,Y,,"5,000,000","5,000,000",100.00,"29,902,662",5.98,0.91,,轉讓股份予員工
